,Tweet_ID,Username,User_ID,DateTime,Text,Reply_to,Hashtag,Reply,Retweet,Like
69,5b96e137e5ca6f093ce39db6858fa612c7d36bc633e33b7d96e3a441a2f85866,Nader Namdar,@DrNamdar,5/16/2022 14:22,"آیا وقت ادب کردن کشور جعلی و‌ متوهم باکو همان فرمانداری بادکوبه نرسیده است. 
دشمنی با ایران تاوان سختی دارد. 
#یاحق 

 
@Khamenei_fa
 @seyyedameli
 @raisi_com
 @mb_ghalibaf
 
 @Amirabdolahian
 @Bagheri_Kani
 @SKhatibzadeh
 @Vahidi_org
 
 @Ashtiani_ir
 @baqeri_ir
 @ar_musavi","['@salar_seyf', '@sheshgalani']",['#یاحق'],,,1
70,8e0595a84538fed3a029c717392f34f9f824b4eae7808d9a9d294e825a3c0d09,. آقای گارگین فتائی ( اکانت دوم) Mr.Garegin Ft,@ft_garegin,5/16/2022 14:19,ولایت جعلی بادکوبه,"['@sattaroglu1983', '@TabrizAzari']",,,,3
71,c0ae966c401b76348d20dded7a9566febe07a2d9399b66e88ac834322e1797c9,محمدرضا صبح خیز,@sobhkhiz1,5/16/2022 8:34,"باید رسانه ای به زبان ترکی آذربایجانی در ایران، این آهنگهای ایرانخواهانه را به انضمام تاریخ واقعی آران و شروان را که توسط جمهوری بادکوبه تحریف شده است برای مردمان آذری آن سوی رود ارس بازنشر کند
آران و شروان میراثداران هویت ایرانی اند
نباید در برابر هجمه های پان ترکیسم منفعل بود",['@IRANBANi'],,,1,4
72,7d950b6623e507c22224cd9b050ca61214a50df6a0458a5fbc65609eb3b62e5e,همه با یک نام و نشان,@Azarabadegan111,5/16/2022 0:20,پانترکان روان و تن شان در بادکوبه و آنکاراست. علی اف مخالف ارامنه است اوبالی هم میشود مخالف. علی اف میگوزد اوبالی به به میگوید. این سرشت پانترکان است و حالا دنبال وصلت با تجزیه طلبان عرب است منتهی شرط دارد و آن هم این است که شیعه صفوی را نفی کند تا مقبول اعراب و اردوغان شود,['@AhmadObali'],,,,17
73,407b91029266c4d1914edc344ec6664d691c5ef98ade2604471dc0ac0bfde56c,خرزشی فاکتوری,@kharzeshi,5/15/2022 16:24,"تجزیه طلب تویی که آدرآبادگان ایرانی رو میچسبونی به بادکوبه ایرانی و ترک ییه ایرانی
هرچی اییه داره ایرانیه مث زعفرانیه قاجاریه ترکیه
ترکمستان هم که استان ایران هست هرچی استان داره ایرانیه قزاقستان قرقیزستان گرجستان حتی یونانستان هم استان جوان ایران بوده
خلاصه که ریدی","['@denrres', '@_2002mar', '@Ali1812211']",,1,,1
74,bf72d4a747f71b3129a2416d4c44677eb0ec2badcf33dfaf1a11e02edc097e4f,خرزشی فاکتوری,@kharzeshi,5/15/2022 16:14,افرین بادکوبه اران هست و جزیی از خاک ایران,"['@Forever_Green21', '@torkanpouri']",,,,3
75,638b1109ef44e21c549c8815f4e0431dea5843d1bc2eda5fc65829747a37ba27,Sajjad Xan(دیحتاتور),@sajjad_xan,5/14/2022 20:10,"پیش به سوی جمهوری جعلی بادکوبه
پولمون 18 تومن باارزش‌تر میشه",['@turk_ogllu'],,,,
76,d48173bf269fa6cf276bdf16eade68732b71e71050bd59fde396b0bfdddba0dc,Juomanh Al Rawi,@JuomanhTvg,5/14/2022 14:56,"الشاعر الايراني 
مصطفى بادكوبه 
وقصيدة:إله العرب 
خذني إلى أسفل السافلين أيها الإله العربي شريطة ألا اجد عربياً هناك: ثم بكمل الشاعر بسخرية من القرآن :
أنا لست بحاجة لِجَنَّة الفردوس لأني وليد الحب فجنة حور العين والغلمان هدية للعرب  
هكذا ينشدون",,,14,3,42
77,dac82c0a4bb3cb887ee84c930b39eac4f85c36a7a455a0d8e4eccd2fb6a1af15,آرش ایرانپور,@arash_iranpur,5/14/2022 12:36,"خاک اسلام بیابان های نجد و حجاز است.

بادکوبه و ایروان هر دو خاک ایران هستند",['@Ali__mdd_'],,,,1
78,35db6db667d5ea0153b8f3504e31ccad2fcdd76427fdf6677a9696b7a6b16f08,özgür vicdan,@vicdan_ozgur,5/14/2022 1:33,کاش ما هم جمهوری جعلی بادکوبه می شدیم.,['@turk_ogllu'],,1,,2
79,44497e967c8a23e8ab9b1116ebd108aa3f496180e0a11a6991cffc9908cab4ac,Türk Oğlu,@turk_ogllu,5/14/2022 1:14,"55 مانات مساوی یک میلیون وجه رایج مملکت

پ.ن: هرچه سریعتر بادکوبه را به ایران بازگردانید",,,8,8,120
80,4f431efaa52b54ec3b59c37534f6ebb4a60d0c08d83b82cfba767f5f27b33ad2,کوروش حسینی,@KoroshAriamane2,5/13/2022 23:05,"جمهوری جعلی باکو محکوم به نابودیه 
بادکوبه پاره تن #ایرانشهر_بزرگ ",['@m_motlagh88'],['#ایرانشهر_بزرگ'],,,1
81,e6d2dac500ac0b2a7856c7ff6964319e5539dc64e679c9ba1ebf457f774badc7,برادرزاده‌یِ دکتر الف.شین,@baradarzade,5/13/2022 20:36,"ای غره به همدردی با غزه و اعراب
آن‌کورد و بلوچ است ک در حسرت نان است...

بادکوبه یی",,,,,23
82,8c7436f0277247b572cd23f6cf5dad13f1ce076e2ec4a078783bc9d7d2b2bcd1,ashkan razavi,@AshkanRzv,5/13/2022 1:35,"حجم بزرگ خودروهای قاچاق بر،فقط مرز پاکستان است این.
نه به صورت سازمان یافته،بلکه توسط مرزنشینان، مرزعراق،ارمنستان،ترکیه،ترکمنستان،افغانستان،اقلیم بادکوبه جای خود دارد. که روزانه مایحتاج ملت تحت تحریم را از کشور خارج می کنند.
همسایگان ناسپاس،نان ایران را می خورند،جفتک میزنند.",,,,,3
83,5fc5a97c8e54d3ad82e2c35d0cf4f9fa14e80b66b9b78d915861279c63ce3158,مسلم بن عوسجه اسدی,@osajehasadi,5/12/2022 21:34,"یا سین الف
منظور شاعر از باد کو همون بادکوبه در کشور آذربایجانه؟ درسته؟ چون اونور به خاطر شوروی سوسیالیست-کمونیست بودن، از این بابت می‌گم",['@AlephMeme'],,1,,1
84,ac90523e144b712b20d7b227ac9082103570e990bcbf93543d1a0c528d099605,بچه فامیل دور,@famildorchild,5/12/2022 18:51,همش تقصیر ترکیه هست باید حمله کنیم و بادکوبه را به آغوش وطن بازگردانیم,['@taravatba'],,,,2
85,f11e30861c6f78c46bb34b28c0f5c4da9407dcfa19eb005102ac1ac5a32b43a1,Babak.J.,@IRANJafari76,5/12/2022 9:10,"حکومت موقت منطقه‌ای با حمایت ترکیه؟!.. زارت! 
با یک اشاره ایران چنان آشوبی در ترکیه بر پا خواهد شد که کردهای ترکیه خشتک اردوغان را روی سرش خواهند کشید.. اراضی اشغالی بادکوبه و گنجه و نخجوان هم به خاک ایران باز خواهد گشت. منتظر عملی شدن خریت ترکیه هستیم.",,,,,4
86,7c2f8bc00ea20955f71d4fefe382aec38a9ed95ea99dac1ef0998275b5d4a49f,امیر,@dbDUA0FJ8h7VIAB,5/12/2022 0:35,"وقتی تو میگویی وطن من خاکبرسر می.کنم .
گویی که مرگ شیر را با موش باور میکنم 
دم استاد بادکوبه ای گرم که خوب جواب شما  کوچک مغزان ارزشی رو داد","['@A_R_Aliyani', '@Alighazizade']",,,,1
87,521de87a1179a96bb3de206e25568f0948bb3f24799bc5b865538e835f447c59,rezabolbolpour,@rezabolbolpour1,5/11/2022 23:26,"آذربایجان که جدا نمیشه، هیچ
استان بادکوبه رو هم از الهام علی‌اف صهیونیست پس می گیریم
منتظر باشید",['@A_z_im'],,,,2
88,43beced92d3e72e25081c8c14446c441a85bb0ff119ff5dd90a945d6a4d5d52f,خرزشی فاکتوری,@kharzeshi,5/11/2022 21:30,"برینکه تمام دنیا زور خودشو داره میزنه تا تیرانو تکه تکه کنه
ایران مادره و تمام کشورهای جداشده ازش ۱روزی بهش برمیگردن
بادکوبه اکراین گرجستان پاکستان افغانستان تاجیکستان قزاقستان ازبکستان قرقیزستان ارمنستان بحرین کویت از چین تا اروپا
تمام دنیا زیر چیرگی ایرانه براهمین یهود داره این","['@AhwaziArbia', '@baluch_raji', '@YasharH3']",,,,
89,1a952d4b5eb76cf8f34673a0b5b0288c59184ed0aaa3b136382693782574583a,حسین,@hoseinn_ir,5/11/2022 21:22,"امروز دیدم که مجری اخبار #صداوسیما به جای عبارت #اقلیم_کردستان از #اقلیم_شمال_عراق استفاده کرد.
اقدام بسیار پسندیده‌ای در راستای وحدت ملی در ایران است.
امید است که به جای جمهوری آذربایجان نیز از یکی‌ از عبارات #جمهوری_بادکوبه یا #جمهوری_باکو استفاده شود.",,"['#صداوسیما', '#اقلیم_کردستان', '#اقلیم_شمال_عراق', '#جمهوری_بادکوبه', '#جمهوری_باکو']",1,2,2
90,baf2d2ca277037d93b146120c78ccf2aaa68348c820bb5e6cff3ee902259083b,mohsen kf,@mohsen_kesh,5/11/2022 18:47,"همین که نام زیبای ارس را آراز و بادکوبه را باکو مینویسید. و آن هم عمدا، یعنی دشمن ایرانید. همین ما را بس است.","['@Araz19820101', '@Azariha_org']",,5,1,2
91,b99551dc6fac8f70ccb481fbc31e638d96a65ae22255670d5873d8170662887b,Shahriar,@Turksoy19,5/11/2022 15:37,"من با بادکوبه ای ها به اداره ی کافی گفت و گو داشته ام. در کنار ارمنی ،فارس هم نوعی فحش محسوب می شود. قریب به اتفاق هم یقین دارند ایران کشور آنها را دو تکه کرده است. بعد از ارمنستان ،ایران را بزرگترین دشمن خود می دانند.","['@alipour120', '@ebadgargari', '@HassanErcut']",,1,,
